,obs_wavelength,element,obs_ep,loggf,obs_ew,abund
0,3977.74,FeI,2.2,-1.12,98.1,5.01
1,4098.18,FeI,3.24,-0.97,39.8,5.02
2,4233.6,FeI,2.48,-0.6,114.9,5.07
3,4447.72,FeI,2.22,-1.34,116.2,5.44
4,4466.55,FeI,2.83,-0.6,118.5,5.55
5,4489.74,FeI,0.12,-3.9,114.6,5.42
6,4494.56,FeI,2.2,-1.14,105.4,5.0
7,4592.65,FeI,1.56,-2.46,98.7,5.4
8,4602.0,FeI,1.61,-3.13,50.2,5.35
9,4602.94,FeI,1.48,-2.21,114.2,5.38
10,4607.65,FeI,3.26,-1.33,30.7,5.2
11,4619.29,FeI,3.6,-1.06,24.3,5.19
12,4625.05,FeI,3.24,-1.27,50.9,5.45
13,4630.12,FeI,2.28,-2.59,49.0,5.59
14,4668.13,FeI,3.26,-1.08,66.5,5.53
15,4736.77,FeI,3.21,-0.67,100.3,5.62
16,4772.8,FeI,1.56,-2.9,49.9,5.04
17,4871.32,FeI,2.87,-0.34,108.1,5.0
18,4872.14,FeI,2.88,-0.57,99.4,5.08
19,4882.14,FeI,3.41,-1.48,32.2,5.53
20,4885.43,FeI,3.88,-0.97,11.5,5.03
21,4890.76,FeI,2.88,-0.38,124.3,5.34
22,4903.31,FeI,2.88,-0.89,80.1,5.06
23,4907.73,FeI,3.43,-1.7,8.9,5.11
24,4910.02,FeI,3.39,-1.28,22.1,5.09
25,4918.99,FeI,2.86,-0.34,115.9,5.12
26,4950.11,FeI,3.41,-1.5,24.0,5.38
27,4966.09,FeI,3.33,-0.79,63.2,5.24
28,4973.1,FeI,3.96,-0.95,27.2,5.55
29,5001.86,FeI,3.88,-0.01,57.6,5.03
30,5002.79,FeI,3.4,-1.46,38.7,5.61
31,5012.07,FeI,0.86,-2.6,131.0,5.22
32,5014.94,FeI,3.94,-0.18,39.9,4.99
33,5044.21,FeI,2.85,-2.02,31.2,5.38
34,5049.82,FeI,2.28,-1.35,112.8,5.36
35,5051.64,FeI,0.91,-2.76,112.1,5.07
36,5068.77,FeI,2.94,-1.04,96.7,5.54
37,5074.75,FeI,4.22,-0.2,46.2,5.43
38,5127.36,FeI,0.91,-3.25,100.5,5.33
39,5133.69,FeI,4.17,0.36,70.7,5.19
40,5142.93,FeI,0.96,-3.07,113.8,5.45
41,5151.91,FeI,1.01,-3.32,109.8,5.69
42,5171.6,FeI,1.48,-1.72,137.4,5.21
43,5194.94,FeI,1.56,-2.02,124.2,5.34
44,5202.34,FeI,2.17,-1.87,100.2,5.49
45,5216.27,FeI,1.61,-2.08,125.8,5.49
46,5217.39,FeI,3.21,-1.07,47.2,5.11
47,5229.85,FeI,3.28,-0.97,56.9,5.24
48,5232.94,FeI,2.94,-0.06,125.0,5.04
49,5242.49,FeI,3.63,-0.97,34.2,5.3
50,5247.05,FeI,0.09,-4.97,51.9,5.29
51,5250.21,FeI,0.12,-4.9,68.5,5.48
52,5254.96,FeI,0.11,-4.76,94.3,5.72
53,5266.56,FeI,3.0,-0.39,108.2,5.14
54,5281.79,FeI,3.04,-0.83,91.4,5.34
55,5283.62,FeI,3.24,-0.45,98.5,5.32
56,5302.3,FeI,3.28,-0.73,78.3,5.32
57,5307.36,FeI,1.61,-2.91,62.8,5.24
58,5324.18,FeI,3.21,-0.11,103.7,5.03
59,5332.9,FeI,1.56,-2.78,84.6,5.38
60,5339.93,FeI,3.26,-0.63,63.3,4.97
61,5341.02,FeI,1.61,-1.95,117.8,5.18
62,5365.4,FeI,3.57,-1.02,31.0,5.21
63,5367.47,FeI,4.42,0.44,63.0,5.27
64,5379.57,FeI,3.69,-1.51,12.9,5.38
65,5383.37,FeI,4.31,0.65,74.4,5.11
66,5389.48,FeI,4.42,-0.41,18.2,5.31
67,5393.17,FeI,3.24,-0.72,74.6,5.19
68,5410.91,FeI,4.47,0.4,43.1,5.06
69,5415.2,FeI,4.39,0.64,56.6,4.94
70,5424.07,FeI,4.32,0.52,80.0,5.33
71,5497.52,FeI,1.01,-2.83,141.8,5.73
72,5501.47,FeI,0.96,-3.05,125.7,5.59
73,5506.78,FeI,0.99,-2.79,140.5,5.64
74,5554.9,FeI,4.55,-0.27,10.7,5.05
75,5563.6,FeI,4.19,-0.75,24.1,5.52
76,5569.62,FeI,3.41,-0.52,73.6,5.17
77,5572.84,FeI,3.39,-0.28,85.0,5.08
78,5586.76,FeI,3.37,-0.11,99.5,5.12
79,5624.54,FeI,3.41,-0.76,59.0,5.19
80,5658.82,FeI,3.39,-0.76,55.8,5.12
81,5662.52,FeI,4.17,-0.41,18.0,5.0
82,5883.82,FeI,3.96,-1.31,15.2,5.56
83,6003.01,FeI,3.88,-1.1,20.0,5.39
84,6065.48,FeI,2.61,-1.53,74.5,5.19
85,6137.69,FeI,2.59,-1.4,87.7,5.23
86,6173.34,FeI,2.22,-2.88,30.9,5.4
87,6200.31,FeI,2.61,-2.44,18.8,5.17
88,6213.43,FeI,2.22,-2.48,48.8,5.29
89,6219.28,FeI,2.2,-2.45,58.7,5.38
90,6230.72,FeI,2.56,-1.28,105.2,5.34
91,6232.64,FeI,3.65,-1.24,26.7,5.4
92,6246.32,FeI,3.6,-0.77,45.8,5.2
93,6265.13,FeI,2.17,-2.54,60.6,5.45
94,6280.62,FeI,0.86,-4.39,51.2,5.56
95,6297.79,FeI,2.22,-2.64,37.9,5.28
96,6302.49,FeI,3.69,-0.97,30.3,5.25
97,6322.69,FeI,2.59,-2.43,33.4,5.44
98,6335.33,FeI,2.2,-2.18,67.8,5.23
99,6336.82,FeI,3.68,-0.85,40.3,5.29
100,6393.6,FeI,2.43,-1.58,98.1,5.35
101,6411.65,FeI,3.65,-0.59,56.8,5.24
102,6421.35,FeI,2.28,-2.01,80.8,5.34
103,6430.85,FeI,2.17,-1.95,87.9,5.24
104,6498.94,FeI,0.96,-4.69,21.6,5.46
105,6592.91,FeI,2.73,-1.47,75.8,5.26
106,6593.87,FeI,2.43,-2.42,62.2,5.65
107,6609.11,FeI,2.56,-2.69,14.2,5.2
108,6677.99,FeI,2.69,-1.42,91.7,5.39
109,6750.15,FeI,2.42,-2.62,21.2,5.15
110,7511.02,FeI,4.17,0.12,90.6,5.59
111,4489.18,FeII,2.83,-2.97,58.4,5.49
112,4508.29,FeII,2.86,-2.25,79.8,5.15
113,4520.22,FeII,2.81,-2.6,72.4,5.32
114,4541.52,FeII,2.86,-2.79,57.7,5.33
115,4576.34,FeII,2.84,-2.92,49.3,5.3
116,4582.84,FeII,2.84,-3.06,28.2,5.07
117,4583.84,FeII,2.81,-1.74,112.0,5.16
118,4923.93,FeII,2.89,-1.21,137.8,5.13
119,5018.44,FeII,2.89,-1.34,142.3,5.32
120,5197.58,FeII,3.23,-2.05,61.7,5.03
121,5234.63,FeII,3.22,-2.18,61.7,5.16
122,5264.81,FeII,3.23,-3.23,10.5,5.15
123,5284.11,FeII,2.89,-3.19,41.2,5.46
124,5316.62,FeII,3.15,-1.78,111.2,5.48
125,5325.55,FeII,3.22,-3.16,14.7,5.23
126,5362.87,FeII,3.2,-2.62,53.8,5.45
127,5414.07,FeII,3.22,-3.58,7.1,5.3
128,5425.26,FeII,3.2,-3.39,17.3,5.52
129,5534.85,FeII,3.25,-2.87,32.4,5.4
130,6247.56,FeII,3.89,-2.33,24.4,5.42
131,6456.38,FeII,3.9,-2.08,32.5,5.34
